-5.07792649784254,-75.5954763874073,-33.8180980537945,-12.4609978169675,1.40502984415539,-1.63312028021014,-20,0,0,5
-5.92723241948526,-71.0364113371983,-26.9489811381498,-14.0607422308942,0.0337464784846238,-14.2222071706126,-15,0,0,5
3.01576042484658,-71.8319583797828,-19.9192504670421,-12.8262178375655,-0.61886151060627,0.250784494983282,-13,0,0,5
-2.65185288304647,-36.4984692947793,-13.5440418651737,5.72973508782675,-3.38279304947882,-10.0438473183084,-10,0,0,5
-14.3352442028154,-49.179012571283,-14.0674826002862,-13.0415982097345,3.00279679362266,-10.2630666936434,-8,0,0,5
4.45645776007476,-43.8108987380524,-13.5153735015894,-9.02243044002791,-5.05726038345835,-8.11885862952264,-7,0,0,5
4.50003729186569,-30.3031037038024,-10.9534937838864,-8.36919344986759,-5.69582738766097,-2.26730823503267,-3,0,0,5
9.79146041618151,-8.50539607814141,-9.58395919988437,14.1613262990164,-5.61752449597768,6.64778238491863,0,0,0,5
-0.0114258041182958,-7.36846836578511,-10.6848325071543,-0.737823423647482,-3.75647149230979,-2.81928055512606,3,0,0,5
-2.51637061675582,22.7429765886464,-17.2830040976294,5.76502115799202,-3.54906753620998,0.25403078887328,8,0,0,5
-1.5748317545397,27.0116740972489,-17.057978425404,7.80897305328548,-14.5603000626194,-2.94313276090597,10,0,0,5
6.43661287267574,22.554696849316,-20.27254590418,-3.60937233089805,0.458908207094913,0.0470698110154435,13,0,0,5
6.33114765760813,38.0012865933806,-23.951286956716,8.47323833595417,2.67249016161618,2.32601349764303,15,0,0,5
6.60290069592672,62.5299265895744,-38.332102530616,17.4170932799739,-7.95232118047516,-1.64812907878027,20,0,0,5
-10.3447363452082,-212.143761267383,-92.1069828760571,-28.4959298837139,1.12102771767816,-6.62140709730816,-20,0,0,10
-16.8800492571838,-160.672560523283,-62.5868379125448,-46.3666158806729,-7.74139657226177,-31.6754394178311,-15,0,0,10
4.59645862321216,-162.162271845686,-48.7668553886533,-75.530703962922,-6.08306026997514,-16.9420171012941,-13,0,0,10
0.957389938892482,-105.834407113106,-37.7418552516863,12.9763032279711,-2.06232738449163,-18.9992036493729,-10,0,0,10
-22.7759505142757,-124.213417859763,-37.2648172140567,-35.044844658691,-3.86601760443837,-14.1354239482798,-8,0,0,10
13.0206120587956,-128.122293148225,-36.7667480934695,-66.392757655706,-23.355709074528,-22.2273058567295,-7,0,0,10
11.8681887256925,-73.7853626422615,-27.1704600204753,-14.1085175684815,-16.9789520461404,0.150434060690254,-3,0,0,10
21.0535687834856,-23.323099787588,-23.6765098593396,16.3851309389465,-14.1563476008603,10.4536505591732,0,0,0,10
-1.15971237775568,-17.9835502123254,-26.0223576639489,-14.1154324943754,-3.60322210955876,-8.52771431660502,3,0,0,10
-7.75586448706181,40.1895229207443,-34.8744386160824,2.04717768377495,-11.2414016224811,4.99273114073713,8,0,0,10
6.65717032800326,65.8059928147642,-42.3408904674054,0.387465020549891,-32.2350963496361,-7.17614463678099,10,0,0,10
17.6633733679885,64.1696171821821,-47.7958844733029,-17.4224753568592,2.74334554391779,-6.8603167915714,13,0,0,10
