90.6579829942561,-461.561268333179,-177.713486337834,-59.7696785392993,55.7317921713219,53.171840885052,-15,-15,-15
-11.2522933266668,-153.467282871635,-65.6651384885511,-88.0589468493854,-35.9539607794863,29.1855196863387,-5,-15,-15
29.5502162930425,-28.4482548402466,-78.5456693390128,5.91073200491347,16.3701820817482,50.2677281021752,0,-15,-15
28.2653886798648,174.100335194102,-120.017796478441,-24.1870860124031,-4.91504287976617,-0.89592341120457,5,-15,-15
-112.106045498722,327.822665276773,-195.740084236835,-13.3268349683946,9.04993021230806,-5.60673297753844,15,-15,-15
23.9682122038603,-372.637639321654,-162.775596138569,6.70230643245909,31.9665774692052,5.56928589091822,-15,-15,0
43.0710133778697,-85.3850654209201,-94.3975324286143,68.4098915415974,18.8399995409553,-9.80971772804169,-5,-15,0
69.3909067559888,-222.344714199034,-84.0397247554383,-105.8856413224,2.68004690321492,68.3105322966813,0,-15,0
31.7873941147334,-13.636948094376,-79.681154760011,-32.0922781639912,0.042668968586685,1.29537940231964,5,-15,0
-46.9250343977358,167.644837395605,-120.612350868386,-217.042431677762,-19.0725266778776,-21.0082350691166,15,-15,0
-86.3991047200119,-478.799328344838,-196.335685321664,26.6753603699113,3.43163678794019,-4.63590321153559,-15,-15,15
-20.5208727514334,-173.888611992471,-66.7444209998601,-68.1015636827348,36.6839790222361,-19.81880829021,-5,-15,15
64.3483115474093,-137.234872256158,-96.9244609430249,-144.838304875548,22.4471681163435,12.4128190724133,0,-15,15
96.8452145091048,117.766572175315,-112.786849542877,-22.7517043750706,30.6936160255121,12.2265078132146,5,-15,15
9.12236162296253,231.65387236726,-153.141555881986,-60.0083242126087,-23.7452552315963,2.5539971770248,15,-15,15
173.385892580281,-530.927685238269,-199.792434576068,-166.771786168533,-42.8055124960139,-35.2971592239815,-15,0,-15
102.265836870407,-253.200106894067,-85.178292249027,-67.1426861225255,-43.9736376739323,-57.0586113632008,-5,0,-15
-31.1773240680441,-109.786481310257,-73.1537127346085,-107.522788854834,-30.673167613666,21.1308352183413,0,0,-15
-31.7225492136688,12.3534652794842,-72.6752418714344,-39.1315164920691,-14.1788461455846,-32.2731657212062,5,0,-15
-88.9328146605852,340.818525236878,-193.072236818065,-28.4410589869825,-56.272527108169,-15.9384928606103,15,0,-15
-5.4691714415049,-377.61947520116,-154.390914795198,-55.9084095866637,-42.5212077612671,-65.2216754864148,-15,0,0
56.5008691395693,-324.751507327765,-85.2683361556011,-72.1925903012725,-41.1359253160931,12.296532191488,-5,0,0
5.95220712545043,-44.5457453858146,-72.894457703301,-41.3158601368997,-28.4829262661386,-27.8099294298305,0,0,0
-48.6432550249468,-28.6998432844943,-84.9202084747012,-76.2623639279617,17.6571936874746,-42.5265379416279,5,0,0
24.3374529149969,263.782452133083,-173.172148110161,-23.9252582828245,-1.10252653337455,25.8831193846113,15,0,0
-121.78192276094,-526.125179532334,-168.232231628112,-62.1017120899919,29.2613354545595,1.03174876101503,-15,0,15
-33.0273235561637,-283.401540155349,-77.709784900754,-65.9892406322492,17.6256640939485,31.1001063458453,-5,0,15
-40.1093942733563,-72.2854119508174,-60.3094344144548,-68.7674197627696,35.4993922216971,-26.1517315369202,0,0,15
-18.8921245035425,-15.2847382547555,-54.1532908885722,-112.124364453322,35.4201030897127,35.5289589804502,5,0,15
65.4593088449397,343.902137932297,-209.056395931717,-42.8788560186082,-24.1312299963857,-12.3393782553454,15,0,15
108.450008351093,-498.78626937776,-174.796827581645,-90.6081439637013,-55.0431684533305,-76.5160153664708,-15,15,-15
-63.9753389751505,-214.326258603353,-101.261865771824,-54.2261185193929,-68.8352149438423,-64.2668130924072,-5,15,-15
6.05344879297967,-104.202447951187,-90.8966703547306,-109.547471558781,13.6615221739274,8.55075722087841,0,15,-15
-66.1778154329752,78.3118524162948,-102.436008199924,-63.9805918549746,-84.5298472093218,-40.4764909259805,5,15,-15
-83.9402739923274,263.980001925068,-192.273396078961,-82.4972785741989,-41.2099257462238,10.8616266286105,15,15,-15
13.7649367417178,-460.349370486642,-167.694071009164,-84.9987414698357,-23.4824128876294,12.5372203266753,-15,15,0
-48.1396973249798,-186.729002078564,-96.878807521685,26.6573283446106,-7.0048050785037,-70.8454067417761,-5,15,0
-53.464257726351,-23.0242621936145,-93.373386066093,-10.939875997028,-21.5999909754775,-43.2373287194278,0,15,0
-83.0923974189519,69.5266429309933,-105.816002329788,-19.5122090570062,-1.72327398167507,-6.32473528303201,5,15,0
-40.0284042984058,397.283992773852,-255.333042181508,-22.0579950803477,2.8016430873324,34.3061012927998,15,15,0
-114.879834381706,-486.585273020976,-178.676904101572,18.4852193446661,-6.45015245035924,-21.3418768841947,-15,15,15
-123.708823553143,-236.551074603066,-94.18622923812,-157.788924731198,50.8866825935887,-49.7392680490525,-5,15,15
-118.225261353363,-54.6657805584907,-89.1795287342945,-33.9256464249143,18.6068328041514,-4.1677254016926,0,15,15
-35.2392549562239,-32.3386814616368,-81.5524917897127,-140.498209481889,14.0341686391053,-27.9320808779094,5,15,15
-17.4573970176796,290.009785094531,-200.115977074272,20.1124071150052,-81.2346002709499,-60.7741015930814,15,15,15
100.200005100499,-521.76889557207,-153.582214966061,-46.7197348474296,29.3150604335917,37.1975055983263,-13,-15,-15
105.678484933626,-258.120689162707,-123.574685418775,-94.1496685451455,-62.2561108598953,33.7476617364388,-10,-15,-15
83.3371901164048,-305.368129535324,-89.4850519923511,-101.684498201106,46.590972225995,71.0418824192782,-7,-15,-15
107.518703519628,-56.5368721307122,-98.3709044474021,-67.9991085030134,-33.313656681526,33.8434768840422,-3,-15,-15
29.5502162930425,-28.4482548402466,-78.5456693390128,5.91073200491347,16.3701820817482,50.2677281021752,0,-15,-15
165.242639310426,-15.025607921029,-96.6091597535006,-25.716757858545,-15.5604070210148,6.28208029385112,3,-15,-15
6.26396765801122,191.624921390273,-131.979260335534,-66.6540513715318,-19.5778037890245,-31.7786080415482,7,-15,-15
-77.5211699260417,154.978370092455,-115.236382081185,24.4728974293084,-37.6842658189749,-64.9805783175504,10,-15,-15
-23.673016563828,210.867716254236,-167.15743291018,-111.04348911183,-44.2703618960652,-5.66445311474673,13,-15,-15
32.5675188430456,-437.334944851574,-148.776871402077,-103.146647485788,46.0308945809977,31.6275703206974,-13,-15,0
38.5429988855369,-433.197546430649,-123.862400138148,-43.4651662762309,-18.7471244142146,-5.79596563075049,-10,-15,0
-34.6111132624245,-350.606724129356,-75.1475300973466,-74.6276857188564,-5.1859867414132,17.680057976385,-7,-15,0
51.5245744063028,-155.510325852154,-95.3326048182428,-65.7122938549897,56.1971648373613,58.142885961811,-3,-15,0
69.3909067559888,-222.344714199034,-84.0397247554383,-105.8856413224,2.68004690321492,68.3105322966813,0,-15,0
103.174894874051,-64.8893362671715,-96.6187874829989,-114.905302683988,7.94841272019777,59.3584923494078,3,-15,0
19.7929335895669,52.4207613641892,-81.6324313766468,-36.9790200281507,-23.5465924837742,-0.78768883862996,7,-15,0
14.4386125598128,99.1577774642683,-101.199179567948,-21.5250029431539,-8.65814327502244,-45.1002790021087,10,-15,0
-4.54328050893416,221.689448840564,-164.816071140439,-80.4141334705354,4.56214550129723,0.477514817226349,13,-15,0
-83.0927080708237,-387.23948268005,-151.017390969949,-106.457455631413,55.2620767834797,67.1527563557773,-13,-15,15
44.7849905355889,-389.47058991007,-164.111091942596,-81.2561329731845,73.8711253169405,79.2943888479621,-10,-15,15
4.88554309881635,-163.794529115154,-82.8496570558332,-64.7829744607137,42.5270827653054,1.92744467105502,-7,-15,15
