87.3210599513667,-5.93386749625173,21.4271893046549,1
89.4091071557523,95.6580365020149,18.1370231560792,2
19.8456859802304,-79.2128770052874,0.284405763593147,3
45.1464659209959,234.673517940959,1.06567346332033,4
18.2990623031095,309.426395202891,-26.6515336262531,5
21.2683039720926,26.6503096784875,22.0779898431788,6
58.2130682954985,111.159327801734,-16.9786885693672,7
17.8097918915127,163.824022099791,7.5860939366013,8
-22.5588036192492,279.637311299158,-37.7348477427783,9
55.2060425607313,201.061108666387,-36.1412562461244,10
46.629032510914,227.846313634479,-60.9211730366488,11
-46.0567470411666,336.5478795153,-86.1866290956175,12
24.6776692196147,236.881235202386,-57.7493629163415,13
-71.3801986255522,71.6713548509712,-21.6332758614178,14
4.76129213018674,175.565832581882,-49.8615918320763,15
-7.41904365168796,478.497467694522,-201.566089049351,16
6.36696209919842,359.382679648628,-147.072749319298,17
-0.650243458210071,20.9261707634249,-15.699560253805,18
6.9066581396108,108.520116688221,-24.1887491272834,19
-44.1786621673856,60.8284866680703,-9.52574268197351,20
35.5609792410936,84.8855119182877,-37.7378726205654,21
74.6679297237307,-59.1596122566304,37.8023856092182,22
62.9357673710026,317.629753772066,-167.030438761172,23
69.7413124954322,229.438324741147,-149.986703971433,24
14.8186273375505,217.851081512091,-85.6778404745274,25
