26.1751034562614,-67.1573335623462,-33.7724546993945,7.85103563534323,7.29807382206185,-15.6899539518929,-20,-20,-20,5,0,0,0,0
23.9849254522274,-37.5092559824768,-18.3177560138283,5.90086243083919,-3.49711245086969,-6.13167361402181,-10,-20,-20,5,0,0,0,0
21.2348124847908,-15.3965711811374,-16.3969595775522,0.989376937123171,7.92133260822945,-2.50512635208862,-5,-20,-20,5,0,0,0,0
24.0257119023326,-16.9714020072578,-12.5398057850218,8.1769236783703,9.0974771345822,1.96253893232807,0,-20,-20,5,0,0,0,0
19.6980366447962,11.5751014520967,-19.9562407076336,0.139119133418706,2.99964782954362,0.521169192881035,5,-20,-20,5,0,0,0,0
4.06341944874131,16.0488191240296,-17.9922681597814,7.68995048558587,9.47508342950912,-2.35031300168548,10,-20,-20,5,0,0,0,0
-10.7893178195191,41.2889067440509,-32.7689859138465,1.78929024729951,5.62995000761609,-9.98535715607493,20,-20,-20,5,0,0,0,0
8.43464448285814,-78.9811883749254,-33.2287842835801,-30.3706666485519,2.16941042062815,14.4860232727291,-20,-20,-10,5,0,0,0,0
18.3593821224524,-31.9631234662311,-20.9629869007788,-12.0738574854163,-7.39849728533864,-14.5546427981094,-10,-20,-10,5,0,0,0,0
19.3487732188954,-31.5594692723553,-17.4548753115938,-16.7672637699592,-1.09244771142648,4.15357108880297,-5,-20,-10,5,0,0,0,0
23.3919389269563,-10.8364279071762,-17.1891805604211,14.2223426361864,4.04858809284943,11.4052877140513,0,-20,-10,5,0,0,0,0
15.904456769665,-13.2248642343467,-12.002098898758,-24.5829083189252,2.30211239761608,10.6989995884963,5,-20,-10,5,0,0,0,0
5.73654430697852,39.8828617712413,-28.6684773190188,10.1312741333272,0.341208832147704,-6.12634458388168,10,-20,-10,5,0,0,0,0
-1.25932245407397,48.0671294263621,-37.9767293378114,12.1393869403665,10.0352252627972,-7.6162450982634,20,-20,-10,5,0,0,0,0
-11.9663265503286,-98.3337264375886,-37.0044575117503,-14.420142766072,-0.888239422342894,16.7067775045742,-20,-20,0,5,0,0,0,0
10.3783045295786,-41.9770610685187,-19.5397277520849,9.25251803851477,-4.63591726574192,2.18643331683262,-10,-20,0,5,0,0,0,0
9.9675951032093,-32.1360370843194,-17.5602388738946,-0.518037064810075,-6.76801862960573,-1.37407089644263,-5,-20,0,5,0,0,0,0
3.15587535276753,-20.2363340897682,-11.3653461938114,2.86583567987182,3.37439306248807,-1.19276636697196,0,-20,0,5,0,0,0,0
9.01302996132489,3.32658156563314,-14.4214853869167,-3.31485984260363,9.71677366852437,1.93974670291722,5,-20,0,5,0,0,0,0
21.0715030892942,13.367350825021,-20.9146747810455,1.12679299020103,5.02954835100802,0.956032782105564,10,-20,0,5,0,0,0,0
-6.09224185516613,61.2089904414275,-37.1265559580507,10.881674704418,1.61729598746824,-4.17413831016626,20,-20,0,5,0,0,0,0
-33.7309136872934,-101.072606977694,-37.9638373712889,-28.7956494464835,28.3971006363652,20.4528359534691,-20,-20,10,5,0,0,0,0
6.67255426929583,-37.1080807779855,-17.7827324341342,-2.08002114621419,3.16266540944024,6.37349968284888,-10,-20,10,5,0,0,0,0
12.8284521250198,-40.1283762682217,-15.6569252441605,3.86713395275078,-1.72956627456577,0.572564417261779,-5,-20,10,5,0,0,0,0
20.467531018611,-12.0816063980072,-20.1674020418348,-2.30235961912142,-6.73388907500519,3.0931796105192,0,-20,10,5,0,0,0,0
11.7966752913564,2.07318346727371,-16.5936126805736,-3.52190451754096,-10.9359367838325,-14.1724113335272,5,-20,10,5,0,0,0,0
8.97693984358201,3.22887119993564,-17.0580550682367,0.543431527100043,-0.482556037289395,-6.69135723750369,10,-20,10,5,0,0,0,0
3.82343204243953,57.7983323267903,-38.7772561316535,18.3403832815548,-8.88703299809955,-8.86083151752399,20,-20,10,5,0,0,0,0
-24.2154930666562,-74.5922299869827,-37.5489607903408,3.47526704509616,-5.14429328141696,8.78553426148063,-20,-20,20,5,0,0,0,0
-10.7113087541518,-49.3573553566699,-19.7073401519079,-6.61878924557181,14.956080033039,11.4553406736511,-10,-20,20,5,0,0,0,0
3.34604119129511,-38.3132429378507,-17.4894996376483,-9.49212058999992,2.71186487983898,11.5495977515875,-5,-20,20,5,0,0,0,0
6.18377291029661,-1.3175121532729,-12.4447584429929,21.425274663509,2.16397812335462,-13.5867796789664,0,-20,20,5,0,0,0,0
21.4292418985737,-5.79267599657321,-19.6931143411508,0.684631116693176,-0.651550432807315,7.6802366223351,5,-20,20,5,0,0,0,0
16.7677192118442,16.7307490437044,-20.6479018453843,8.93478349918105,1.86480553243642,-16.8021691925332,10,-20,20,5,0,0,0,0
17.784022955162,63.8426313444006,-39.5763953561765,15.315203030154,-0.571433168391833,-1.60525771344905,20,-20,20,5,0,0,0,0
32.7096813424584,-86.8431450764992,-36.803388605356,-6.27084936983943,-2.85584001896736,-0.807904373654139,-20,-5,-20,5,0,0,0,0
16.6813428682878,-52.1868414886504,-14.0800866253703,0.481562170493372,7.37030113120506,-3.81845790419532,-10,-5,-20,5,0,0,0,0
17.612253746269,-38.1786002857243,-14.723612904224,-21.9517368158485,-12.8956327381997,19.0134074763882,-5,-5,-20,5,0,0,0,0
7.61593778382402,-10.9371106993525,-12.2361880852537,1.41386087765279,-3.5134161016718,0.42915551521787,0,-5,-20,5,0,0,0,0
12.1218278190365,2.65546818080094,-11.3619670099006,1.48392148116022,-1.74786953687228,-7.07501796036534,5,-5,-20,5,0,0,0,0
0.843985785333247,18.1110029026726,-14.7824073777369,12.6155740566673,0.77021474696352,2.91128959059021,10,-5,-20,5,0,0,0,0
-16.21386182113,57.7009148141116,-42.9797443105165,4.75114036389389,-1.46297489143847,-9.68607944259448,20,-5,-20,5,0,0,0,0
9.46296512251977,-83.1391764203988,-35.5911804464743,-11.2198073209071,-5.00567502988519,-4.19057498053904,-20,-5,-10,5,0,0,0,0
11.4260958502337,-69.8670387303467,-19.147188806939,-14.2472125015948,-6.15623091956225,4.5280687307828,-10,-5,-10,5,0,0,0,0
-1.29644107284613,-39.974100391574,-10.4963550561125,10.3101877789323,-6.49185628966544,-5.51018999578322,-5,-5,-10,5,0,0,0,0
9.05330614958661,-2.72027134811963,-11.3769691592796,-14.6843167271042,-9.30927550870002,9.10909215388656,0,-5,-10,5,0,0,0,0
7.6199673984164,-20.4643676692381,-8.68355631732203,-24.2602714417414,-6.89843242378633,2.81859457318384,5,-5,-10,5,0,0,0,0
2.91057766674266,24.8095845218456,-19.2401477502993,2.05285870193604,0.593078615863576,-2.80105187600826,10,-5,-10,5,0,0,0,0
-13.1116945899457,64.2134519352739,-41.0541096629122,9.5066106744799,-2.33275365071833,-11.1067036318137,20,-5,-10,5,0,0,0,0
-2.60591318983027,-90.1414232140717,-36.5022327735186,-8.1505275912351,3.8206399551392,-0.813816035663732,-20,-5,0,5,0,0,0,0
