61.291921809772,54.7807273852093,59.8776554473402,59.2124647305074,59.4521703577542
59.9673131423287,58.3734874142501,57.2539365268243,58.3236844831374,59.4647145763339
59.9673131423287,55.7275176812775,52.2842345952126,57.9147254560521,56.3345695488058
56.6775297197246,58.093947632488,57.7120170285788,56.6037770397671,56.3345695488058
59.1531997794214,58.5710802653552,56.6109290462324,57.9921901313227,58.5710802653552
57.3323990428649,56.813635833073,60.9035108602607,56.5172806627272,55.7737330916619
55.4658473211632,60.9949592017628,58.7914779530731,58.0917381779206,58.29659414101
57.7830675259327,61.4300945365893,57.2750680562143,59.9905095127163,57.2795388375293
56.8592281951404,56.8592281951404,59.8010923429585,58.4807117258535,60.1916383161863
61.374980463967,58.3856489345563,59.237767104902,58.9001158379103,58.3375809453476
60.4820894648636,56.4227355305058,58.7784196921837,61.8046023176073,57.9433356803962
61.5748644540726,55.3754662351865,55.8285143311294,60.1543581948869,52.9969608921698
58.2079317767134,57.9726688161925,58.211906219401,60.5842964056386,55.9962001840164
61.8637928818545,57.2205877987688,62.5619891478506,63.1139474582734,57.7037390745847
