54.1616002565491,55.705764754911,53.1177596971549,63.1135137045737,56.9791740123418
58.1160520104851,60.3079268272808,59.6891144918683,59.0071034373074,59.3645877302567
60.9915764922355,57.0298323308977,53.3091557474947,54.0237065622221,57.494528803446
62.9009692676659,55.2917033735957,56.382922479835,59.6034571104733,61.0353486986201
58.4699775969101,59.7275100196958,54.3891156494301,55.0416746542031,59.7560136905709
53.9062487493431,59.0269917865438,59.4918168775375,54.8618855433631,60.2826971358697
59.6033266344773,57.4793936049024,57.1181550151756,58.6603062527914,55.9772041212599
59.1723908883652,55.386294247824,58.1673828251738,55.7344231582367,53.8246739074288
58.0186909843658,65.8507661635644,57.3134313636864,56.8337771741211,54.8011643654604
59.823661984969,60.0286628357943,55.5845021534547,55.6453920009332,59.1918697034419
56.9536770603164,62.3041490871276,61.8925993981173,59.3855343795668,59.8918875294028
60.4485831272648,59.3728161279822,57.9025934125051,59.1710672834462,61.0302387188925
60.9474635826517,59.58263878534,61.8809780449172,59.4925943035031,60.6519096202567
60.4993883110654,59.5231469855607,59.4678190286798,57.5070115003527,59.6131594698014
57.5070115003527,55.9891912633428,58.9246847303021,58.4618420452747,56.9514369605247
57.1586746447132,60.0650221486613,59.425217030586,58.1171828212105,59.8969616504156
57.7087844569077,58.638550951232,61.8890109990935,56.6325190357766,58.1118881578685
57.7617914435197,58.2045176477822,58.1149218865887,61.6992202868366,60.9519546884296
61.2979993168115,58.2325770480836,56.2647656657821,58.8762077842939,58.2325770480836
57.180769489848,58.5860921098331,58.1409090084044,57.2244834026994,58.9931126919565
57.3067854949586,59.5771706260871,61.8621039499977,58.9764556426132,59.217644975052
60.1753471627264,59.5771706260871,59.1273425840092,59.4617965064946,61.1850485840324
58.9551412038363,58.9222029471091,59.0511411629138,61.1850485840324,59.7158539025169
57.9309312697926,60.1767927295261,60.5166768931985,59.7109814931897,60.8850552446964
60.3932657357312,59.489560958535,57.8760475024785,60.3932657357312,57.0528168756961
58.0992387695647,57.2957409982298,59.4481041250804,56.9118950932061,55.3666657228164
61.4659574439792,58.6740317649719,60.7285336069475,56.0108636156035,59.9332346541737
59.8334940715426,56.3931289929265,60.039123394812,59.9392314734815,56.7519274496978
58.4677704481846,59.8857976648567,56.8447349171156,59.1276216374287,58.3318076491427
